"gene","mean_cnv","chr","start","stop","alteration","mean_solid","mean_ascites","solid_status","ascites_status","shared","site_specific"
"TMEM100",1.01130818441416,"chr17",55719627,55732121,"Neutral",1.01152616374353,1.01062058389636,"Neutral","Neutral",FALSE,FALSE
"SCPEP1",1.0115995936594,"chr17",56978129,57006768,"Neutral",1.01182915219818,1.010875467337,"Neutral","Neutral",FALSE,FALSE
"RNF43",1.0118313909376,"chr17",58353676,58417595,"Neutral",1.01206108162229,1.01110684777023,"Neutral","Neutral",FALSE,FALSE
"SKA2",1.01212857588087,"chr17",59109857,59155260,"Neutral",1.01237836987001,1.01134061824848,"Neutral","Neutral",FALSE,FALSE
"PRR11",1.01240551466557,"chr17",59155732,59206709,"Neutral",1.01265443496594,1.01162031302318,"Neutral","Neutral",FALSE,FALSE
"YPEL2",1.01257936375051,"chr17",59331655,59401729,"Neutral",1.01287363464658,1.01165110683231,"Neutral","Neutral",FALSE,FALSE
"MRC2",1.01263439740845,"chr17",62627670,62693597,"Neutral",1.01294243610779,1.01166271091973,"Neutral","Neutral",FALSE,FALSE
"TANC2",1.01252005508263,"chr17",62966235,63427703,"Neutral",1.01282920206623,1.01154487258887,"Neutral","Neutral",FALSE,FALSE
"CYB561",1.01235366122644,"chr17",63432304,63446354,"Neutral",1.0126635424941,1.01137616248509,"Neutral","Neutral",FALSE,FALSE
"CD79B",1.01215141596769,"chr17",63928738,63932336,"Neutral",1.01245795025567,1.01118447503916,"Neutral","Neutral",FALSE,FALSE
"ICAM2",1.01204649553352,"chr17",64002594,64020634,"Neutral",1.01232782293317,1.01115906796762,"Neutral","Neutral",FALSE,FALSE
"ERN1",1.01193613074966,"chr17",64039080,64130819,"Neutral",1.01223116241315,1.01100547404393,"Neutral","Neutral",FALSE,FALSE
"PECAM1",1.01193628393219,"chr17",64319415,64413776,"Neutral",1.01222434861873,1.01102760406699,"Neutral","Neutral",FALSE,FALSE
"GNA13",1.01209762321336,"chr17",65009289,65056740,"Neutral",1.01239766298476,1.01115116878225,"Neutral","Neutral",FALSE,FALSE
"KPNA2",1.01232024830387,"chr17",68035636,68047364,"Neutral",1.01263383231136,1.0113310695292,"Neutral","Neutral",FALSE,FALSE
"FAM20A",1.01241152257567,"chr17",68535113,68601367,"Neutral",1.01274469611727,1.01136054998855,"Neutral","Neutral",FALSE,FALSE
"SOX9",1.01254061213541,"chr17",72121020,72126416,"Neutral",1.01290858314595,1.01137987337127,"Neutral","Neutral",FALSE,FALSE
"CDC42EP4",1.01258626091873,"chr17",73283624,73312005,"Neutral",1.01296772481691,1.01138295978614,"Neutral","Neutral",FALSE,FALSE
"GPRC5C",1.01252127827691,"chr17",74424851,74451653,"Neutral",1.01291172032612,1.0112896561961,"Neutral","Neutral",FALSE,FALSE
"CD300A",1.01234611060441,"chr17",74466399,74484794,"Neutral",1.01273630023761,1.01111528475223,"Neutral","Neutral",FALSE,FALSE
"CD300E",1.01227871618065,"chr17",74609885,74623738,"Neutral",1.01267102699206,1.01104119922044,"Neutral","Neutral",FALSE,FALSE
"HID1",1.01254469811968,"chr17",74950742,74973166,"Neutral",1.01294220883331,1.01129077843238,"Neutral","Neutral",FALSE,FALSE
"CDR2L",1.0128195842353,"chr17",74987632,75005800,"Neutral",1.01320009355483,1.01161929425417,"Neutral","Neutral",FALSE,FALSE
"SLC25A19",1.0131379590205,"chr17",75272981,75289510,"Neutral",1.01349226587007,1.01202032289451,"Neutral","Neutral",FALSE,FALSE
"LLGL2",1.01355547045648,"chr17",75525080,75575209,"Neutral",1.0138756362294,1.01254552996405,"Neutral","Neutral",FALSE,FALSE
"ITGB4",1.01378404507154,"chr17",75721328,75757818,"Neutral",1.01407754755052,1.01285821207121,"Neutral","Neutral",FALSE,FALSE
"TRIM47",1.01402152598426,"chr17",75874164,75878581,"Neutral",1.01432284498434,1.01307103631589,"Neutral","Neutral",FALSE,FALSE
"FOXJ1",1.0141527408009,"chr17",76136333,76141245,"Neutral",1.01444959953302,1.01321632073521,"Neutral","Neutral",FALSE,FALSE
"RHBDF2",1.01434451224692,"chr17",76470891,76501790,"Neutral",1.01463910015606,1.01341525533323,"Neutral","Neutral",FALSE,FALSE
"ST6GALNAC1",1.0146375923345,"chr17",76624761,76643786,"Neutral",1.01490966400436,1.01377936131957,"Neutral","Neutral",FALSE,FALSE
"SYNGR2",1.01488291978899,"chr17",78168581,78173527,"Neutral",1.01510476061036,1.01418313846528,"Neutral","Neutral",FALSE,FALSE
"TK1",1.01506255259743,"chr17",78174091,78187233,"Neutral",1.01526872874274,1.01441218439653,"Neutral","Neutral",FALSE,FALSE
"BIRC5",1.01526326470093,"chr17",78214186,78225636,"Neutral",1.01545827018468,1.01464813356905,"Neutral","Neutral",FALSE,FALSE
"SOCS3",1.01536519378603,"chr17",78356778,78360077,"Neutral",1.01553408109316,1.01483245061187,"Neutral","Neutral",FALSE,FALSE
"GAA",1.01535519326586,"chr17",80101533,80119881,"Neutral",1.015411954078,1.01517614526195,"Neutral","Neutral",FALSE,FALSE
"BAIAP2",1.0154569740979,"chr17",81035122,81117434,"Neutral",1.01540396699818,1.01562418127907,"Neutral","Neutral",FALSE,FALSE
"ACTG1",1.0154828233227,"chr17",81509413,81523847,"Neutral",1.01535167329286,1.01589652690042,"Neutral","Neutral",FALSE,FALSE
"MRPL12",1.01524142357547,"chr17",81703367,81707517,"Neutral",1.01498638399747,1.01604592805028,"Neutral","Neutral",FALSE,FALSE
"PYCR1",1.01467012989698,"chr17",81932384,81942412,"Neutral",1.01436165430704,1.01564319452648,"Neutral","Neutral",FALSE,FALSE
"CENPX",1.0139957394507,"chr17",82018702,82024107,"Neutral",1.01359426077973,1.01526217578137,"Neutral","Neutral",FALSE,FALSE
"RAC3",1.01309654800938,"chr17",82031678,82034204,"Neutral",1.01253701141829,1.01486156697185,"Neutral","Neutral",FALSE,FALSE
"FASN",1.01212468820195,"chr17",82078338,82098294,"Neutral",1.01144521657235,1.01426803383797,"Neutral","Neutral",FALSE,FALSE
"SLC16A3",1.01096205472623,"chr17",82217934,82261129,"Neutral",1.01017536720008,1.01344360539386,"Neutral","Neutral",FALSE,FALSE
"CD7",1.00988964445456,"chr17",82314868,82317608,"Neutral",1.0089964007277,1.01270731918956,"Neutral","Neutral",FALSE,FALSE
"SECTM1",1.00948959810336,"chr17",82321024,82334074,"Neutral",1.00849204099852,1.01263632207856,"Neutral","Neutral",FALSE,FALSE
"METRNL",1.00887667708052,"chr17",83079609,83095122,"Neutral",1.00777830350305,1.01234141955312,"Neutral","Neutral",FALSE,FALSE
"COLEC12",1.00122564893658,"chr18",316737,500722,"Neutral",1.00028827341233,1.00418253433358,"Neutral","Neutral",FALSE,FALSE
"TYMS",1.00147191237109,"chr18",657653,673578,"Neutral",1.00054401959042,1.00439888511801,"Neutral","Neutral",FALSE,FALSE
"YES1",1.00165964072798,"chr18",721588,812546,"Neutral",1.00074999665471,1.00452904920636,"Neutral","Neutral",FALSE,FALSE
"NDC80",1.00163164271921,"chr18",2571557,2616635,"Neutral",1.00072365965963,1.00449581164631,"Neutral","Neutral",FALSE,FALSE
"EMILIN2",1.00171181565386,"chr18",2847006,2916003,"Neutral",1.00081831649656,1.00453029612627,"Neutral","Neutral",FALSE,FALSE
"EPB41L3",1.00189840716198,"chr18",5392381,5630700,"Neutral",1.00100156254806,1.00472744064285,"Neutral","Neutral",FALSE,FALSE
"RAB31",1.00236227361461,"chr18",9708275,9862551,"Neutral",1.0014713884366,1.00517250847258,"Neutral","Neutral",FALSE,FALSE
"CHMP1B",1.00298196395254,"chr18",11851413,11854444,"Neutral",1.00210886693707,1.00573608729841,"Neutral","Neutral",FALSE,FALSE
"IMPA2",1.00370447317488,"chr18",11981025,12030877,"Neutral",1.0028251931472,1.00647810039945,"Neutral","Neutral",FALSE,FALSE
"TUBB6",1.00437767121316,"chr18",12307669,12344320,"Neutral",1.00348191042506,1.00720328584143,"Neutral","Neutral",FALSE,FALSE
"LDLRAD4",1.00507667069064,"chr18",13217498,13652755,"Neutral",1.00422708566535,1.00775662711128,"Neutral","Neutral",FALSE,FALSE
"GATA6",1.00592395771717,"chr18",22169589,22202528,"Neutral",1.00506845440849,1.00862258294798,"Neutral","Neutral",FALSE,FALSE
"RBBP8",1.00673639595732,"chr18",22798261,23026488,"Neutral",1.00590530566049,1.00935801205318,"Neutral","Neutral",FALSE,FALSE
"NPC1",1.00753874835377,"chr18",23506184,23586506,"Neutral",1.00664662557231,1.01035288714506,"Neutral","Neutral",FALSE,FALSE
"LAMA3",1.00838473383103,"chr18",23689453,23956222,"Neutral",1.00747667520672,1.01124914112176,"Neutral","Neutral",FALSE,FALSE
"OSBPL1A",1.00907572567709,"chr18",24162045,24397880,"Neutral",1.00820373989444,1.01182634371691,"Neutral","Neutral",FALSE,FALSE
"KCTD1",1.00971052507455,"chr18",26454910,26657401,"Neutral",1.00891122076298,1.01223187450761,"Neutral","Neutral",FALSE,FALSE
"CDH2",1.01017810170743,"chr18",27932879,28177946,"Neutral",1.00942906650061,1.01254088077257,"Neutral","Neutral",FALSE,FALSE
"DSC2",1.01047902053259,"chr18",31058840,31102522,"Neutral",1.00972184104793,1.01286749015135,"Neutral","Neutral",FALSE,FALSE
"DSG2",1.01058080429348,"chr18",31498177,31549008,"Neutral",1.00980854706034,1.01301683561316,"Neutral","Neutral",FALSE,FALSE
"KLHL14",1.01030135307226,"chr18",32672673,32773023,"Neutral",1.00957840889746,1.01258182980545,"Neutral","Neutral",FALSE,FALSE
"PSTPIP2",1.00995468505997,"chr18",45983536,46072272,"Neutral",1.00925469631761,1.01216275049032,"Neutral","Neutral",FALSE,FALSE
"ZBTB7C",1.00968374628151,"chr18",48026672,48410752,"Neutral",1.00899834424415,1.01184579897319,"Neutral","Neutral",FALSE,FALSE
"ME2",1.00939536881462,"chr18",50879080,50954257,"Neutral",1.00871506245935,1.01154134753426,"Neutral","Neutral",FALSE,FALSE
"TCF4",1.009342691639,"chr18",55222185,55664787,"Neutral",1.00863768906341,1.01156657285484,"Neutral","Neutral",FALSE,FALSE
"ATP8B1",1.00943891058745,"chr18",57646426,57803315,"Neutral",1.00868801383839,1.01180756175712,"Neutral","Neutral",FALSE,FALSE
"SEC11C",1.00949829640385,"chr18",59139866,59158832,"Neutral",1.00870024420601,1.01201569613188,"Neutral","Neutral",FALSE,FALSE
"PMAIP1",1.0096136972958,"chr18",59899996,59904305,"Neutral",1.0087660404989,1.01228757125512,"Neutral","Neutral",FALSE,FALSE
"RNF152",1.00970318054373,"chr18",61808067,61894247,"Neutral",1.00887187105288,1.01232548807179,"Neutral","Neutral",FALSE,FALSE
"BCL2",1.00979011448899,"chr18",63123346,63320128,"Neutral",1.00892223792074,1.01252777029998,"Neutral","Neutral",FALSE,FALSE
"DSEL",1.01021979202549,"chr18",67506587,67516720,"Neutral",1.00931591427031,1.01307101105753,"Neutral","Neutral",FALSE,FALSE
"SOCS6",1.01074296939405,"chr18",70289045,70330199,"Neutral",1.00978909894829,1.01375188686491,"Neutral","Neutral",FALSE,FALSE
"CYB5A",1.01133056616173,"chr18",74250846,74291973,"Neutral",1.01032521150001,1.01450188698366,"Neutral","Neutral",FALSE,FALSE
"HSBP1L1",1.01177279359289,"chr18",79964582,79970822,"Neutral",1.01072859260085,1.01506665244132,"Neutral","Neutral",FALSE,FALSE
"PLPP2",0.98238838465872,"chr19",281040,291403,"Neutral",0.978383760666789,0.995020690384389,"Neutral","Neutral",FALSE,FALSE
"GZMM",0.983216510731671,"chr19",544034,549924,"Neutral",0.979442151603452,0.995122462082461,"Neutral","Neutral",FALSE,FALSE
"FSTL3",0.984269429313922,"chr19",676392,683392,"Neutral",0.980701973889557,0.995522717431378,"Neutral","Neutral",FALSE,FALSE
"PALM",0.98520550476179,"chr19",708935,748329,"Neutral",0.981825983149571,0.995865968839835,"Neutral","Neutral",FALSE,FALSE
"MISP",0.986018039006588,"chr19",751112,764318,"Neutral",0.982822953632109,0.996096711898564,"Neutral","Neutral",FALSE,FALSE
"CFD",0.986691781131107,"chr19",859453,867884,"Neutral",0.98367494364451,0.996208183552943,"Neutral","Neutral",FALSE,FALSE
"ARID3A",0.987518379026665,"chr19",925781,975939,"Neutral",0.984665684289112,0.99651700465029,"Neutral","Neutral",FALSE,FALSE
"RPS15",0.988362160951317,"chr19",1438358,1440495,"Neutral",0.985659304081836,0.996888133521228,"Neutral","Neutral",FALSE,FALSE
"OAZ1",0.989340090444659,"chr19",2269509,2273490,"Neutral",0.986810223442869,0.997320378600623,"Neutral","Neutral",FALSE,FALSE
"LMNB2",0.990792177340661,"chr19",2427638,2456959,"Neutral",0.988384868120134,0.998385865564869,"Neutral","Neutral",FALSE,FALSE
"GADD45B",0.992249590590495,"chr19",2476122,2478259,"Neutral",0.989952286569824,0.999496275121276,"Neutral","Neutral",FALSE,FALSE
"GNA15",0.99363831696337,"chr19",3136033,3163749,"Neutral",0.991464003762721,1.00049703557198,"Neutral","Neutral",FALSE,FALSE
"S1PR4",0.995259791857295,"chr19",3172346,3180332,"Neutral",0.993234778393763,1.00164755490858,"Neutral","Neutral",FALSE,FALSE
"MFSD12",0.996980700736726,"chr19",3538261,3574290,"Neutral",0.995096660117942,1.00292377482908,"Neutral","Neutral",FALSE,FALSE
"TJP3",0.998647590010557,"chr19",3708362,3750813,"Neutral",0.996897295037517,1.00416877283674,"Neutral","Neutral",FALSE,FALSE
"MATK",1.00024016625963,"chr19",3777970,3802129,"Neutral",0.998669965285521,1.00519325518776,"Neutral","Neutral",FALSE,FALSE
"CHAF1A",1.00212194609768,"chr19",4402640,4445018,"Neutral",1.00068322990727,1.00666027549051,"Neutral","Neutral",FALSE,FALSE
"LRG1",1.00391829032165,"chr19",4536402,4540036,"Neutral",1.00266264958336,1.00787912103127,"Neutral","Neutral",FALSE,FALSE
"TNFAIP8L1",1.00578756846389,"chr19",4639516,4655568,"Neutral",1.00467678827499,1.00929144672274,"Neutral","Neutral",FALSE,FALSE
"RPL36",1.00769355206686,"chr19",5674947,5691875,"Neutral",1.00674769887314,1.01067717967803,"Neutral","Neutral",FALSE,FALSE
"CAPS",1.00960793161078,"chr19",5912339,5916211,"Neutral",1.00886303646303,1.0119576511497,"Neutral","Neutral",FALSE,FALSE
"SLC25A23",1.01130021805022,"chr19",6436079,6465203,"Neutral",1.01079544817559,1.01289247924385,"Neutral","Neutral",FALSE,FALSE
"CRB3",1.01294034947896,"chr19",6463777,6467221,"Neutral",1.01261477421473,1.01396735383262,"Neutral","Neutral",FALSE,FALSE
"C3",1.01448182347317,"chr19",6677704,6730562,"Neutral",1.01433213238254,1.01495401352774,"Neutral","Neutral",FALSE,FALSE
"SH2D3A",1.01561681850384,"chr19",6752160,6767463,"Neutral",1.01565944905541,1.01548234341661,"Neutral","Neutral",FALSE,FALSE
"INSR",1.01680815477266,"chr19",7112255,7294414,"Neutral",1.01707199850874,1.01597587819821,"Neutral","Neutral",FALSE,FALSE
"MCOLN1",1.01800358523184,"chr19",7522624,7534009,"Neutral",1.01850580185043,1.01641937810548,"Neutral","Neutral",FALSE,FALSE
"STXBP2",1.01941881131024,"chr19",7636772,7647873,"Neutral",1.0201497807024,1.01711301959132,"Neutral","Neutral",FALSE,FALSE
"CTXN1",1.02084025746178,"chr19",7924491,7926135,"Neutral",1.02177931171401,1.01787807663505,"Neutral","Neutral",FALSE,FALSE
"CD320",1.02224085101669,"chr19",8302127,8308358,"Neutral",1.02337565511205,1.01866119102861,"Neutral","Neutral",FALSE,FALSE
"RPS28",1.02346787118253,"chr19",8321158,8323340,"Neutral",1.02475226481119,1.01941634149533,"Neutral","Neutral",FALSE,FALSE
"ANGPTL4",1.02485052365978,"chr19",8363289,8374370,"Neutral",1.02633020837593,1.02018296192372,"Neutral","Neutral",FALSE,FALSE
"MYO1F",1.02615847342187,"chr19",8520778,8577577,"Neutral",1.02778673550571,1.02102223479221,"Neutral","Neutral",FALSE,FALSE
"MUC16",1.02753553643501,"chr19",8848844,9010390,"Neutral",1.02932578116401,1.02188833490347,"Neutral","Neutral",FALSE,FALSE
"DNMT1",1.02839710372532,"chr19",10133342,10231286,"Neutral",1.03036767159089,1.02218108549706,"Neutral","Neutral",FALSE,FALSE
"ICAM1",1.02976240631373,"chr19",10271093,10286615,"Neutral",1.0318604662832,1.02314422317881,"Neutral","Neutral",FALSE,FALSE
"CDKN2D",1.03128459977519,"chr19",10566460,10569059,"Neutral",1.0335139413394,1.02425229805029,"Neutral","Neutral",FALSE,FALSE
"AP1M2",1.03274923875968,"chr19",10572671,10587315,"Neutral",1.03518571212267,1.025063554292,"Neutral","Neutral",FALSE,FALSE
"SLC44A2",1.03414590875503,"chr19",10602457,10644557,"Neutral",1.03677363968591,1.02585691569336,"Neutral","Neutral",FALSE,FALSE
"LDLR",1.03549756055126,"chr19",11089418,11133820,"Neutral",1.03829515256483,1.02667275260868,"Neutral","Neutral",FALSE,FALSE
"KANK2",1.03676250884934,"chr19",11164270,11197791,"Neutral",1.03970366536201,1.02748483675578,"Neutral","Neutral",FALSE,FALSE
"RGL3",1.03810043523877,"chr19",11384341,11419328,"Neutral",1.04124962217867,1.02816654574194,"Neutral","Neutral",FALSE,FALSE
"ACP5",1.03944421443982,"chr19",11574653,11579993,"Neutral",1.04276884434748,1.02895690239682,"Neutral","Neutral",FALSE,FALSE
"HOOK2",1.04094448447965,"chr19",12763003,12872740,"Neutral",1.0444101782467,1.0300121963784,"Neutral","Neutral",FALSE,FALSE
"JUNB",1.0422287584973,"chr19",12791486,12793315,"Neutral",1.04592484166506,1.03056972317794,"Neutral","Neutral",FALSE,FALSE
"DNASE2",1.04362456131416,"chr19",12875209,12881595,"Neutral",1.04738937051719,1.03174873453313,"Neutral","Neutral",FALSE,FALSE
"CALR",1.04494596122085,"chr19",12938578,12944489,"Neutral",1.04875710462993,1.03292397643405,"Neutral","Neutral",FALSE,FALSE
"NFIX",1.04581821439443,"chr19",12995475,13098796,"Neutral",1.04966802501819,1.03367425658886,"Neutral","Neutral",FALSE,FALSE
"LYL1",1.04662925993457,"chr19",13099033,13103161,"Neutral",1.05050717936229,1.03439663487683,"Gain","Neutral",FALSE,TRUE
"IER2",1.04775163340975,"chr19",13150411,13154911,"Neutral",1.05161356972593,1.03556942595725,"Gain","Neutral",FALSE,TRUE
"PALM3",1.04851394065509,"chr19",14053363,14062076,"Neutral",1.05228585233623,1.03661570960458,"Gain","Neutral",FALSE,TRUE
"ASF1B",1.04918556489512,"chr19",14119512,14136613,"Neutral",1.05288189738597,1.03752574310354,"Gain","Neutral",FALSE,TRUE
"ADGRE5",1.04999984110487,"chr19",14380501,14408725,"Neutral",1.05351964501862,1.0388968663381,"Gain","Neutral",FALSE,TRUE
"DDX39A",1.05104406600909,"chr19",14408798,14419383,"Gain",1.05437256152309,1.04054456018181,"Gain","Neutral",FALSE,TRUE
"DNAJB1",1.05214643489984,"chr19",14514769,14560391,"Gain",1.05528075893555,1.04225942939265,"Gain","Neutral",FALSE,TRUE
"ADGRE2",1.05352461836014,"chr19",14732392,14778560,"Gain",1.05648421483412,1.04418877870097,"Gain","Neutral",FALSE,TRUE
"NOTCH3",1.05525890118907,"chr19",15159038,15200995,"Gain",1.05796977347293,1.04670764455625,"Gain","Neutral",FALSE,TRUE
"UCA1",1.05693612697472,"chr19",15828206,15836328,"Gain",1.05940326546651,1.04915371150735,"Gain","Neutral",FALSE,TRUE
"HSH2D",1.05836942901933,"chr19",16134028,16158575,"Gain",1.06056585003614,1.05144097285404,"Gain","Gain",TRUE,FALSE
"NR2F6",1.05963018157002,"chr19",17231883,17245919,"Gain",1.06160619409635,1.053396988541,"Gain","Gain",TRUE,FALSE
"COLGALT1",1.06012467200497,"chr19",17555649,17583162,"Gain",1.06202192888663,1.05413990813763,"Gain","Gain",TRUE,FALSE
"B3GNT3",1.06073596234502,"chr19",17794828,17813576,"Gain",1.06249801252165,1.05517769855298,"Gain","Gain",TRUE,FALSE
"RPL18A",1.06125159206318,"chr19",17859910,17864153,"Gain",1.06295985342171,1.05586300132814,"Gain","Gain",TRUE,FALSE
"IFI30",1.06122387338283,"chr19",18173162,18178117,"Gain",1.0628593643819,1.05606483164672,"Gain","Gain",TRUE,FALSE
"GDF15",1.06123997124517,"chr19",18374731,18389176,"Gain",1.06281018599894,1.05628683885007,"Gain","Gain",TRUE,FALSE
"LRRC25",1.06099389615309,"chr19",18391137,18397622,"Gain",1.06256312909962,1.05604386080012,"Gain","Gain",TRUE,FALSE
"ISYNA1",1.06096795870104,"chr19",18434388,18438167,"Gain",1.06250425067674,1.05612183333196,"Gain","Gain",TRUE,FALSE
"UBA52",1.06024805110277,"chr19",18571730,18577550,"Gain",1.06175067244856,1.055508137376,"Gain","Gain",TRUE,FALSE
"HOMER3",1.05943427723693,"chr19",18929201,18941261,"Gain",1.06088763444762,1.05484976377175,"Gain","Gain",TRUE,FALSE
"ZNF714",1.05860673256058,"chr19",21082159,21125270,"Gain",1.06006705602787,1.05400024452715,"Gain","Gain",TRUE,FALSE
"ZNF208",1.05769367325653,"chr19",21932958,22010949,"Gain",1.0591312312425,1.05315899733847,"Gain","Gain",TRUE,FALSE
"CCNE1",1.05691871400022,"chr19",29811991,29824312,"Gain",1.05829463864668,1.05257845613216,"Gain","Gain",TRUE,FALSE
"RHPN2",1.05622200292056,"chr19",32978592,33064888,"Gain",1.05762098838631,1.05180900131421,"Gain","Gain",TRUE,FALSE
"CEBPA",1.05559157222404,"chr19",33299934,33302534,"Gain",1.05698607437552,1.0511927129184,"Gain","Gain",TRUE,FALSE
"CEBPG",1.05499036019552,"chr19",33373685,33382686,"Gain",1.05636543120734,1.05065279505813,"Gain","Gain",TRUE,FALSE
"WTIP",1.05456730552706,"chr19",34481758,34512304,"Gain",1.05593105879139,1.05026544143096,"Gain","Gain",TRUE,FALSE
"HPN",1.05408871004043,"chr19",35040506,35066573,"Gain",1.05550334324409,1.0496263487415,"Gain","Neutral",FALSE,TRUE
"FXYD3",1.05356949914078,"chr19",35115823,35124324,"Gain",1.05493558763118,1.04926026873768,"Gain","Neutral",FALSE,TRUE
